"date","longname","stat_entries","stat_total_pages","stat_total_bytes","stat_total_pct"
"2020-11-04T01:01:46","PlainStorageChangeSetBucket","3382362","4664462","19105636352","100.0"
"2020-11-04T01:01:46","PlainContractCodeBucket","7237971","183772","752730112","100.0"
"2020-11-04T01:01:46","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:01:46","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T01:01:46","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T01:01:46","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T01:01:46","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T01:01:46","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T01:01:46","CallFromIndex","0","0","0","0.0"
"2020-11-04T01:01:46","CallToIndex","0","0","0","0.0"
"2020-11-04T01:01:46","CliqueBucket","0","0","0","0.0"
"2020-11-04T01:01:46","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T01:01:46","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T01:01:46","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T01:01:46","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T01:01:46","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T01:01:46","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T01:01:46","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T01:01:46","IncarnationMapBucket","150223","2059","8433664","100.0"
"2020-11-04T01:01:46","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T01:01:46","Log","116895525","9953458","40769363968","100.0"
"2020-11-04T01:01:46","LogAddressIndex","0","0","0","0.0"
"2020-11-04T01:01:46","LogTopicIndex","0","0","0","0.0"
"2020-11-04T01:01:46","Migrations","11","1","4096","100.0"
"2020-11-04T01:01:46","BlockReceiptsPrefix","6266304","759899","3112546304","100.0"
"2020-11-04T01:01:46","PreImagePrefix","0","0","0","0.0"
"2020-11-04T01:01:46","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T01:05:09","Free DBI","2","5940","24330240","100.0"
"2020-11-04T01:05:09","Main DBI","39","1","4096","100.0"
"2020-11-04T01:05:09","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:05:09","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T01:05:09","CodeBucket","145463","178198","729899008","100.0"
"2020-11-04T01:05:09","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T01:05:09","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T01:05:09","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T01:05:09","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T01:05:09","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T01:05:09","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T01:05:09","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T01:05:09","PlainAccountChangeSetBucket","6266304","4938119","20226535424","100.0"
"2020-11-04T01:05:09","PlainStateBucket","164854178","1050039","4300959744","100.0"
"2020-11-04T01:05:09","PlainStorageChangeSetBucket","3382362","4664462","19105636352","100.0"
"2020-11-04T01:05:09","PlainContractCodeBucket","7237971","183772","752730112","100.0"
"2020-11-04T01:05:09","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:05:09","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T01:05:09","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T01:05:09","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T01:05:09","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T01:05:09","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T01:05:09","CallFromIndex","0","0","0","0.0"
"2020-11-04T01:05:09","CallToIndex","0","0","0","0.0"
"2020-11-04T01:05:09","CliqueBucket","0","0","0","0.0"
"2020-11-04T01:05:09","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T01:05:09","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T01:05:09","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T01:05:09","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T01:05:09","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T01:05:09","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T01:05:09","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T01:05:09","IncarnationMapBucket","150223","2059","8433664","100.0"
"2020-11-04T01:05:09","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T01:05:09","Log","116895525","9953458","40769363968","100.0"
"2020-11-04T01:05:09","LogAddressIndex","0","0","0","0.0"
"2020-11-04T01:05:09","LogTopicIndex","0","0","0","0.0"
"2020-11-04T01:05:09","Migrations","11","1","4096","100.0"
"2020-11-04T01:05:09","BlockReceiptsPrefix","6266304","759899","3112546304","100.0"
"2020-11-04T01:05:09","PreImagePrefix","0","0","0","0.0"
"2020-11-04T01:05:09","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T01:06:46","Free DBI","2","5940","24330240","100.0"
"2020-11-04T01:06:46","Main DBI","39","1","4096","100.0"
"2020-11-04T01:06:46","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:06:46","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T01:06:46","CodeBucket","145463","178198","729899008","100.0"
"2020-11-04T01:06:46","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T01:06:46","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T01:06:46","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T01:06:46","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T01:06:46","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T01:06:46","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T01:06:46","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T01:06:46","PlainAccountChangeSetBucket","6266304","4938119","20226535424","100.0"
"2020-11-04T01:06:46","PlainStateBucket","164854178","1050039","4300959744","100.0"
"2020-11-04T01:06:46","PlainStorageChangeSetBucket","3382362","4664462","19105636352","100.0"
"2020-11-04T01:06:46","PlainContractCodeBucket","7237971","183772","752730112","100.0"
"2020-11-04T01:06:46","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:06:46","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T01:06:46","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T01:06:46","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T01:06:46","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T01:06:46","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T01:06:46","CallFromIndex","0","0","0","0.0"
"2020-11-04T01:06:46","CallToIndex","0","0","0","0.0"
"2020-11-04T01:06:46","CliqueBucket","0","0","0","0.0"
"2020-11-04T01:06:46","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T01:06:46","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T01:06:46","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T01:06:46","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T01:06:46","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T01:06:46","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T01:06:46","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T01:06:46","IncarnationMapBucket","150223","2059","8433664","100.0"
"2020-11-04T01:06:46","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T01:06:46","Log","116895525","9953458","40769363968","100.0"
"2020-11-04T01:06:46","LogAddressIndex","0","0","0","0.0"
"2020-11-04T01:06:46","LogTopicIndex","0","0","0","0.0"
"2020-11-04T01:06:46","Migrations","11","1","4096","100.0"
"2020-11-04T01:06:46","BlockReceiptsPrefix","6266304","759899","3112546304","100.0"
"2020-11-04T01:06:46","PreImagePrefix","0","0","0","0.0"
"2020-11-04T01:06:46","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T01:10:09","Free DBI","2","5940","24330240","100.0"
"2020-11-04T01:10:09","Main DBI","39","1","4096","100.0"
"2020-11-04T01:10:09","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:10:09","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T01:10:09","CodeBucket","145463","178198","729899008","100.0"
"2020-11-04T01:10:09","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T01:10:09","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T01:10:09","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T01:10:09","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T01:10:09","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T01:10:09","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T01:10:09","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T01:10:09","PlainAccountChangeSetBucket","6266304","4938119","20226535424","100.0"
"2020-11-04T01:10:09","PlainStateBucket","164854178","1050039","4300959744","100.0"
"2020-11-04T01:10:09","PlainStorageChangeSetBucket","3382362","4664462","19105636352","100.0"
"2020-11-04T01:10:09","PlainContractCodeBucket","7237971","183772","752730112","100.0"
"2020-11-04T01:10:09","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:10:09","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T01:10:09","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T01:10:09","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T01:10:09","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T01:10:09","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T01:10:09","CallFromIndex","0","0","0","0.0"
"2020-11-04T01:10:09","CallToIndex","0","0","0","0.0"
"2020-11-04T01:10:09","CliqueBucket","0","0","0","0.0"
"2020-11-04T01:10:09","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T01:10:09","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T01:10:09","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T01:10:09","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T01:10:09","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T01:10:09","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T01:10:09","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T01:10:09","IncarnationMapBucket","150223","2059","8433664","100.0"
"2020-11-04T01:10:09","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T01:10:09","Log","116895525","9953458","40769363968","100.0"
"2020-11-04T01:10:09","LogAddressIndex","0","0","0","0.0"
"2020-11-04T01:10:09","LogTopicIndex","0","0","0","0.0"
"2020-11-04T01:10:09","Migrations","11","1","4096","100.0"
"2020-11-04T01:10:09","BlockReceiptsPrefix","6266304","759899","3112546304","100.0"
"2020-11-04T01:10:09","PreImagePrefix","0","0","0","0.0"
"2020-11-04T01:10:09","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T01:11:46","Free DBI","2","5940","24330240","100.0"
"2020-11-04T01:11:46","Main DBI","39","1","4096","100.0"
"2020-11-04T01:11:46","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:11:46","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T01:11:46","CodeBucket","145463","178198","729899008","100.0"
"2020-11-04T01:11:46","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T01:11:46","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T01:11:46","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T01:11:46","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T01:11:46","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T01:11:46","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T01:11:46","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T01:11:46","PlainAccountChangeSetBucket","6266304","4938119","20226535424","100.0"
"2020-11-04T01:11:46","PlainStateBucket","164854178","1050039","4300959744","100.0"
"2020-11-04T01:11:46","PlainStorageChangeSetBucket","3382362","4664462","19105636352","100.0"
"2020-11-04T01:11:46","PlainContractCodeBucket","7237971","183772","752730112","100.0"
"2020-11-04T01:11:46","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:11:46","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T01:11:46","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T01:11:46","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T01:11:46","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T01:11:46","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T01:11:46","CallFromIndex","0","0","0","0.0"
"2020-11-04T01:11:46","CallToIndex","0","0","0","0.0"
"2020-11-04T01:11:46","CliqueBucket","0","0","0","0.0"
"2020-11-04T01:11:46","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T01:11:46","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T01:11:46","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T01:11:46","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T01:11:46","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T01:11:46","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T01:11:46","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T01:11:46","IncarnationMapBucket","150223","2059","8433664","100.0"
"2020-11-04T01:11:46","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T01:11:46","Log","116895525","9953458","40769363968","100.0"
"2020-11-04T01:11:46","LogAddressIndex","0","0","0","0.0"
"2020-11-04T01:11:46","LogTopicIndex","0","0","0","0.0"
"2020-11-04T01:11:46","Migrations","11","1","4096","100.0"
"2020-11-04T01:11:46","BlockReceiptsPrefix","6266304","759899","3112546304","100.0"
"2020-11-04T01:11:46","PreImagePrefix","0","0","0","0.0"
"2020-11-04T01:11:46","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T01:15:09","Free DBI","2","5940","24330240","100.0"
"2020-11-04T01:15:09","Main DBI","39","1","4096","100.0"
"2020-11-04T01:15:09","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:15:09","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T01:15:09","CodeBucket","145463","178198","729899008","100.0"
"2020-11-04T01:15:09","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T01:15:09","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T01:15:09","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T01:15:09","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T01:15:09","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T01:15:09","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T01:15:09","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T01:15:09","PlainAccountChangeSetBucket","6266304","4938119","20226535424","100.0"
"2020-11-04T01:15:09","PlainStateBucket","164854178","1050039","4300959744","100.0"
"2020-11-04T01:15:09","PlainStorageChangeSetBucket","3382362","4664462","19105636352","100.0"
"2020-11-04T01:15:09","PlainContractCodeBucket","7237971","183772","752730112","100.0"
"2020-11-04T01:15:09","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:15:09","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T01:15:09","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T01:15:09","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T01:15:09","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T01:15:09","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T01:15:09","CallFromIndex","0","0","0","0.0"
"2020-11-04T01:15:09","CallToIndex","0","0","0","0.0"
"2020-11-04T01:15:09","CliqueBucket","0","0","0","0.0"
"2020-11-04T01:15:09","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T01:15:09","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T01:15:09","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T01:15:09","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T01:15:09","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T01:15:09","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T01:15:09","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T01:15:09","IncarnationMapBucket","150223","2059","8433664","100.0"
"2020-11-04T01:15:09","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T01:15:09","Log","116895525","9953458","40769363968","100.0"
"2020-11-04T01:15:09","LogAddressIndex","0","0","0","0.0"
"2020-11-04T01:15:09","LogTopicIndex","0","0","0","0.0"
"2020-11-04T01:15:09","Migrations","11","1","4096","100.0"
"2020-11-04T01:15:09","BlockReceiptsPrefix","6266304","759899","3112546304","100.0"
"2020-11-04T01:15:09","PreImagePrefix","0","0","0","0.0"
"2020-11-04T01:15:09","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T01:16:46","Free DBI","2","6066","24846336","100.0"
"2020-11-04T01:16:46","Main DBI","39","1","4096","100.0"
"2020-11-04T01:16:46","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:16:46","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T01:16:46","CodeBucket","149421","184113","754126848","100.0"
"2020-11-04T01:16:46","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T01:16:46","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T01:16:46","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T01:16:46","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T01:16:46","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T01:16:46","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T01:16:46","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T01:16:46","PlainAccountChangeSetBucket","6334569","5049393","20682313728","100.0"
"2020-11-04T01:16:46","PlainStateBucket","169283831","1062913","4353691648","100.0"
"2020-11-04T01:16:46","PlainStorageChangeSetBucket","3449212","4839178","19821273088","100.0"
"2020-11-04T01:16:46","PlainContractCodeBucket","7302126","185475","759705600","100.0"
"2020-11-04T01:16:46","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:16:46","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T01:16:46","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T01:16:46","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T01:16:46","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T01:16:46","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T01:16:46","CallFromIndex","0","0","0","0.0"
"2020-11-04T01:16:46","CallToIndex","0","0","0","0.0"
"2020-11-04T01:16:46","CliqueBucket","0","0","0","0.0"
"2020-11-04T01:16:46","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T01:16:46","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T01:16:46","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T01:16:46","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T01:16:46","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T01:16:46","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T01:16:46","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T01:16:46","IncarnationMapBucket","152632","2129","8720384","100.0"
"2020-11-04T01:16:46","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T01:16:46","Log","119744978","10334001","42328068096","100.0"
"2020-11-04T01:16:46","LogAddressIndex","0","0","0","0.0"
"2020-11-04T01:16:46","LogTopicIndex","0","0","0","0.0"
"2020-11-04T01:16:46","Migrations","11","1","4096","100.0"
"2020-11-04T01:16:46","BlockReceiptsPrefix","6334569","775160","3175055360","100.0"
"2020-11-04T01:16:46","PreImagePrefix","0","0","0","0.0"
"2020-11-04T01:16:46","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T01:20:09","Free DBI","2","6066","24846336","100.0"
"2020-11-04T01:20:09","Main DBI","39","1","4096","100.0"
"2020-11-04T01:20:09","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:20:09","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T01:20:09","CodeBucket","149421","184113","754126848","100.0"
"2020-11-04T01:20:09","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T01:20:09","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T01:20:09","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T01:20:09","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T01:20:09","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T01:20:09","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T01:20:09","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T01:20:09","PlainAccountChangeSetBucket","6334569","5049393","20682313728","100.0"
"2020-11-04T01:20:09","PlainStateBucket","169283831","1062913","4353691648","100.0"
"2020-11-04T01:20:09","PlainStorageChangeSetBucket","3449212","4839178","19821273088","100.0"
"2020-11-04T01:20:09","PlainContractCodeBucket","7302126","185475","759705600","100.0"
"2020-11-04T01:20:09","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:20:09","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T01:20:09","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T01:20:09","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T01:20:09","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T01:20:09","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T01:20:09","CallFromIndex","0","0","0","0.0"
"2020-11-04T01:20:09","CallToIndex","0","0","0","0.0"
"2020-11-04T01:20:09","CliqueBucket","0","0","0","0.0"
"2020-11-04T01:20:09","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T01:20:09","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T01:20:09","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T01:20:09","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T01:20:09","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T01:20:09","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T01:20:09","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T01:20:09","IncarnationMapBucket","152632","2129","8720384","100.0"
"2020-11-04T01:20:09","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T01:20:09","Log","119744978","10334001","42328068096","100.0"
"2020-11-04T01:20:09","LogAddressIndex","0","0","0","0.0"
"2020-11-04T01:20:09","LogTopicIndex","0","0","0","0.0"
"2020-11-04T01:20:09","Migrations","11","1","4096","100.0"
"2020-11-04T01:20:09","BlockReceiptsPrefix","6334569","775160","3175055360","100.0"
"2020-11-04T01:20:09","PreImagePrefix","0","0","0","0.0"
"2020-11-04T01:20:09","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T01:21:46","Free DBI","2","6066","24846336","100.0"
"2020-11-04T01:21:46","Main DBI","39","1","4096","100.0"
"2020-11-04T01:21:46","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:21:46","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T01:21:46","CodeBucket","149421","184113","754126848","100.0"
"2020-11-04T01:21:46","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T01:21:46","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T01:21:46","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T01:21:46","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T01:21:46","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T01:21:46","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T01:21:46","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T01:21:46","PlainAccountChangeSetBucket","6334569","5049393","20682313728","100.0"
"2020-11-04T01:21:46","PlainStateBucket","169283831","1062913","4353691648","100.0"
"2020-11-04T01:21:46","PlainStorageChangeSetBucket","3449212","4839178","19821273088","100.0"
"2020-11-04T01:21:46","PlainContractCodeBucket","7302126","185475","759705600","100.0"
"2020-11-04T01:21:46","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:21:46","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T01:21:46","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T01:21:46","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T01:21:46","FastTrieProgressKey","0","0","0","0.0"
"2020-11-04T01:21:46","BlockBodyPrefix","11185398","45905840","188030320640","100.0"
"2020-11-04T01:21:46","CallFromIndex","0","0","0","0.0"
"2020-11-04T01:21:46","CallToIndex","0","0","0","0.0"
"2020-11-04T01:21:46","CliqueBucket","0","0","0","0.0"
"2020-11-04T01:21:46","ContractCodeBucket","0","0","0","0.0"
"2020-11-04T01:21:46","ConfigPrefix","1","1","4096","100.0"
"2020-11-04T01:21:46","HeaderPrefix","33556194","2096595","8587653120","100.0"
"2020-11-04T01:21:46","AccountHistoryBucket","8893","113","462848","100.0"
"2020-11-04T01:21:46","StorageHistoryBucket","0","0","0","0.0"
"2020-11-04T01:21:46","BloomBitsIndexprefix","0","0","0","0.0"
"2020-11-04T01:21:46","IntermediateTrieHashBucket","0","0","0","0.0"
"2020-11-04T01:21:46","IncarnationMapBucket","152632","2129","8720384","100.0"
"2020-11-04T01:21:46","TxLookupPrefix","0","0","0","0.0"
"2020-11-04T01:21:46","Log","119744978","10334001","42328068096","100.0"
"2020-11-04T01:21:46","LogAddressIndex","0","0","0","0.0"
"2020-11-04T01:21:46","LogTopicIndex","0","0","0","0.0"
"2020-11-04T01:21:46","Migrations","11","1","4096","100.0"
"2020-11-04T01:21:46","BlockReceiptsPrefix","6334569","775160","3175055360","100.0"
"2020-11-04T01:21:46","PreImagePrefix","0","0","0","0.0"
"2020-11-04T01:21:46","Senders","9643346","6524598","26724753408","100.0"
"2020-11-04T01:25:09","Free DBI","2","6066","24846336","100.0"
"2020-11-04T01:25:09","Main DBI","39","1","4096","100.0"
"2020-11-04T01:25:09","AccountChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:25:09","BloomBitsPrefix","0","0","0","0.0"
"2020-11-04T01:25:09","CodeBucket","149421","184113","754126848","100.0"
"2020-11-04T01:25:09","CurrentStateBucket","0","0","0","0.0"
"2020-11-04T01:25:09","DatabaseInfoBucket","4","1","4096","100.0"
"2020-11-04T01:25:09","databaseVerisionKey","1","1","4096","100.0"
"2020-11-04T01:25:09","HeaderNumberPrefix","11185398","273247","1119219712","100.0"
"2020-11-04T01:25:09","HeadBlockKey","1","1","4096","100.0"
"2020-11-04T01:25:09","HeadFastBlockKey","1","1","4096","100.0"
"2020-11-04T01:25:09","HeadHeaderKey","1","1","4096","100.0"
"2020-11-04T01:25:09","PlainAccountChangeSetBucket","6334569","5049393","20682313728","100.0"
"2020-11-04T01:25:09","PlainStateBucket","169283831","1062913","4353691648","100.0"
"2020-11-04T01:25:09","PlainStorageChangeSetBucket","3449212","4839178","19821273088","100.0"
"2020-11-04T01:25:09","PlainContractCodeBucket","7302126","185475","759705600","100.0"
"2020-11-04T01:25:09","StorageChangeSetBucket","0","0","0","0.0"
"2020-11-04T01:25:09","SnapshotInfoBucket","0","0","0","0.0"
"2020-11-04T01:25:09","SyncStageProgress","7","1","4096","100.0"
"2020-11-04T01:25:09","SyncStageUnwind","3","1","4096","100.0"
"2020-11-04T01:25:09","FastTrieProgressKey","0","0","0","0.0"
